ip_address,hostname,mac_address,device_type,manufacturer,model,is_managed,has_security_patches,encryption_enabled,authentication_required,firewall_protected,access_control,vulnerabilities,cve_count,last_seen,confidence_level,firmware_version,protocol
192.168.142.41,DEVICE-192-168-142-41,51:57:3B:18:4F:4B,IP_Camera,Yokogawa,IP_Camera-451,false,false,false,false,true,None,6,1,2025-11-04,96,v20.19,Unknown
192.168.35.121,,20:B:2A:1B:15:63,Analyzer,Yokogawa,Analyzer-308,true,true,false,true,false,Basic,2,1,2025-11-06,65,R4.03,Modbus TCP
192.168.177.115,,1F:62:5B:12:29:41,Safety_Controller,Endress+Hauser,Safety_Controller-414,true,true,false,false,false,Role-Based,2,0,2025-11-06,62,v5.0,Unknown
192.168.30.218,Prot-7468,57:A:56:5F:58:61,Protocol_Converter,ABB,Protocol_Converter-196,false,false,false,true,false,None,7,2,2025-11-03,62,R4.03,Modbus TCP
192.168.202.135,DEVICE-192-168-202-135,3A:46:15:5A:1E:13,IP_Camera,Emerson,IP_Camera-258,true,false,false,false,false,Role-Based,2,0,2025-11-07,66,v3.1.0,Modbus TCP
192.168.246.152,Prot-1704,19:60:62:51:53:28,Protocol_Converter,Yokogawa,Protocol_Converter-613,true,true,false,false,true,Basic,0,0,2025-11-10,81,v2.8.1,HART-IP
192.168.73.194,Prot-3197,27:50:62:62:33:46,Protocol_Converter,Endress+Hauser,Protocol_Converter-728,false,false,false,true,false,None,9,0,2025-11-07,87,v2.8.3,Modbus TCP
192.168.178.79,DEVICE-192-168-178-79,A:27:38:26:5B:51,Smart_Transmitter,Endress+Hauser,Smart_Transmitter-230,true,true,false,false,true,Role-Based,2,0,2025-11-03,79,v5.0,Unknown
192.168.157.48,DEV-1004,31:33:1A:25:5C:57,Server,GE,Model-5245,true,true,false,false,true,Basic,1,0,2025-11-07,71,R511.5,Modbus TCP
192.168.168.160,DEV-921,13:3A:13:4A:24:4B,Server,Honeywell,Model-8097,true,true,false,false,true,Basic,0,0,2025-11-09,97,R4.03,Modbus TCP
192.168.147.104,IP_C-5837,48:1D:61:5C:52:5C,IP_Camera,Rosemount,IP_Camera-360,true,true,false,true,true,Basic,0,0,2025-11-03,75,v1.2.3,HART-IP
192.168.63.93,Prot-1399,39:2B:35:10:3F:61,Protocol_Converter,Endress+Hauser,Protocol_Converter-948,true,true,false,false,true,Role-Based,3,1,2025-11-04,79,v2.8.3,HART-IP
192.168.124.183,DEVICE-192-168-124-183,E:A:34:3D:E:59,Safety_Controller,Siemens,Safety_Controller-987,true,true,false,true,true,Role-Based,1,0,2025-11-09,65,v2.8.3,Unknown
192.168.118.210,DEV-114,3F:21:5E:1A:29:3E,Controller,Allen-Bradley,Model-3629,true,true,false,true,true,Basic,1,0,2025-11-10,60,v2.8.3,Profinet
192.168.161.166,VFD-7169,2E:39:F:40:41:46,VFD,ABB,VFD-841,true,true,false,false,true,Role-Based,1,0,2025-11-05,79,v2.8.3,HART-IP
192.168.215.173,Gate-6526,1E:56:1C:15:1A:4E,Gateway,Endress+Hauser,Gateway-963,true,true,false,false,true,Role-Based,1,0,2025-11-04,60,v21.11,Unknown
192.168.139.94,DEVICE-192-168-139-94,30:3A:5B:10:22:4F,Gateway,Rosemount,Gateway-179,true,false,false,true,true,Basic,1,0,2025-11-09,71,v20.19,BACnet
192.168.173.147,Gate-2899,3A:42:60:42:13:3C,Gateway,Rosemount,Gateway-305,true,true,false,true,false,Basic,1,0,2025-11-03,94,v2.8.1,HART-IP
192.168.147.229,Swit-4262,4E:58:3D:61:42:51,Switch,Siemens,Switch-705,true,true,false,false,true,Role-Based,3,1,2025-11-03,80,v2.8.1,Unknown
192.168.150.249,DEVICE-192-168-150-249,1F:3E:5F:B:51:11,VFD,ABB,VFD-671,true,true,false,false,true,Role-Based,2,0,2025-11-04,96,v2.8.1,HART-IP
192.168.78.119,IP_C-5856,27:10:B:58:1F:48,IP_Camera,Schneider,IP_Camera-812,false,false,false,false,true,None,7,1,2025-11-05,93,v1.2.3,Modbus TCP
192.168.69.112,DEV-177,3B:2F:5C:33:27:3E,Server,Allen-Bradley,Model-5022,true,true,false,true,true,Role-Based,1,0,2025-11-10,81,Unknown,EtherNet/IP
192.168.63.76,DEVICE-192-168-63-76,5D:46:62:1E:C:5E,Switch,Emerson,Switch-570,true,true,true,true,true,Role-Based,0,0,2025-11-04,65,v1.2.3,Unknown
192.168.175.193,DEVICE-192-168-175-193,2E:63:2A:2D:2D:4E,Safety_Controller,Siemens,Safety_Controller-406,true,true,false,true,false,Role-Based,3,0,2025-11-07,79,R511.5,BACnet
192.168.80.47,Smar-2832,A:2D:27:5C:5B:31,Smart_Transmitter,ABB,Smart_Transmitter-495,true,true,false,false,false,Basic,0,0,2025-11-03,82,v14.3,Unknown
192.168.68.244,DEVICE-192-168-68-244,2A:4C:33:2F:5D:51,Analyzer,Generic,Unknown,false,false,false,false,true,None,12,1,2025-11-08,74,R4.03,HART-IP
192.168.206.31,HMI-008,29:2D:1B:1A:5F:4B,HMI,Yokogawa,Model-4855,true,true,true,true,true,Role-Based,0,0,2025-11-09,92,v21.11,Profinet
192.168.80.16,Safe-6947,51:48:D:61:2A:27,Safety_Controller,Siemens,Safety_Controller-707,true,true,false,false,true,Role-Based,3,1,2025-11-07,70,v14.3,HART-IP
192.168.224.235,Smar-1343,62:48:50:2E:57:E,Smart_Transmitter,Schneider,Smart_Transmitter-597,false,false,false,false,false,None,11,5,2025-11-08,88,v14.3,HART-IP
192.168.68.40,VFD-4721,2F:47:45:4D:2A:57,VFD,Emerson,VFD-875,true,true,false,true,true,Role-Based,3,0,2025-11-05,87,v21.11,BACnet
192.168.27.107,DEVICE-192-168-27-107,2C:3D:48:D:63:25,Engineering_Workstation,ABB,Model-1005,true,true,false,true,false,Role-Based,3,1,2025-11-03,63,v3.1.0,EtherNet/IP
192.168.92.225,RTU-112,C:51:2E:27:27:A,RTU,Schneider,Model-3350,true,true,false,false,true,Role-Based,1,0,2025-11-04,62,v3.1.0,Proprietary
192.168.126.180,DEVICE-192-168-126-180,54:26:47:4F:63:B,Safety_Controller,ABB,Safety_Controller-603,true,true,false,false,true,Basic,3,0,2025-11-08,97,v1.2.3,Modbus TCP
192.168.186.79,,2C:37:56:2B:61:4E,Server,Generic,Unknown,true,true,false,true,false,Basic,2,1,2025-11-03,87,v5.0,Profinet
192.168.231.99,DEVICE-192-168-231-99,57:51:5A:54:25:15,Safety_Controller,Emerson,Safety_Controller-292,true,true,false,false,true,Basic,1,0,2025-11-04,65,v2.8.3,BACnet
192.168.236.179,Anal-4694,1C:40:10:3C:42:3B,Analyzer,Schneider,Analyzer-535,true,true,false,false,true,Role-Based,2,0,2025-11-08,77,v5.0,Modbus TCP
192.168.186.195,DEVICE-192-168-186-195,55:14:5C:39:2A:4C,Safety_Controller,Endress+Hauser,Safety_Controller-891,true,true,false,false,false,Role-Based,2,0,2025-11-08,62,v20.19,HART-IP
192.168.221.220,Swit-2367,63:47:3B:43:22:25,Switch,Siemens,Switch-476,true,true,false,true,true,Role-Based,3,0,2025-11-09,62,Unknown,HART-IP
192.168.98.176,DEVICE-192-168-98-176,5E:55:63:14:17:59,Smart_Transmitter,Emerson,Smart_Transmitter-847,true,true,false,false,true,Role-Based,0,0,2025-11-04,90,v14.3,Modbus TCP
192.168.163.104,PLC-373,5C:4D:31:C:5A:1F,PLC,Emerson,Model-5628,true,true,false,true,true,Basic,1,0,2025-11-07,95,v2.8.1,Profinet
192.168.223.145,HMI-802,43:3A:58:21:46:25,HMI,Emerson,Model-8229,true,true,false,true,true,Role-Based,2,0,2025-11-08,89,v16.0,Modbus TCP
192.168.202.42,,4A:26:4D:11:B:53,Engineering_Workstation,Yokogawa,Model-9733,true,true,false,true,true,Role-Based,2,1,2025-11-10,71,R511.5,Proprietary
192.168.56.123,PLC-898,35:33:15:29:18:1A,PLC,ABB,Model-7142,true,true,false,false,true,Basic,1,0,2025-11-09,77,v16.0,Modbus TCP
192.168.33.36,DEVICE-192-168-33-36,5D:62:2C:22:1D:29,Smart_Transmitter,ABB,Smart_Transmitter-659,false,false,false,true,false,None,2,0,2025-11-04,94,v16.0,HART-IP
192.168.59.141,Gate-4317,2D:23:41:47:14:15,Gateway,Rosemount,Gateway-694,false,false,true,true,true,None,10,4,2025-11-07,92,v3.1.0,Modbus TCP
192.168.153.58,,13:19:24:3C:57:54,Switch,Endress+Hauser,Switch-852,true,true,false,false,true,Role-Based,2,1,2025-11-03,87,v5.0,Modbus TCP
192.168.21.73,Smar-6910,5A:24:61:45:45:5F,Smart_Transmitter,Endress+Hauser,Smart_Transmitter-532,true,true,false,false,true,Basic,2,0,2025-11-04,98,v14.3,Modbus TCP
192.168.152.15,DEV-661,5C:34:2C:41:62:2E,Historian,Unknown,Unknown,true,true,false,true,false,Role-Based,2,0,2025-11-05,83,v4.5.2,Modbus TCP
192.168.182.190,DEVICE-192-168-182-190,3A:54:10:34:4C:61,Gateway,Rosemount,Gateway-205,false,false,false,false,true,None,8,4,2025-11-08,94,v16.0,HART-IP
192.168.168.214,DEVICE-192-168-168-214,43:19:1C:11:61:62,Controller,Honeywell,Model-6586,true,false,false,false,false,Basic,2,1,2025-11-08,85,v20.19,Profinet
192.168.117.64,,2C:38:4E:D:22:5A,VFD,Yokogawa,VFD-121,false,false,true,true,false,None,2,1,2025-11-05,92,R511.5,Unknown
192.168.204.205,DEVICE-192-168-204-205,27:A:3F:4F:48:23,Smart_Transmitter,Schneider,Smart_Transmitter-676,false,false,false,false,true,None,4,2,2025-11-03,85,Unknown,HART-IP
192.168.15.30,DEVICE-192-168-15-30,43:3B:31:23:5B:12,Switch,Rosemount,Switch-901,false,false,false,false,true,None,2,0,2025-11-09,77,v2.8.1,BACnet
192.168.78.56,Gate-8495,1A:5C:51:30:5B:14,Gateway,Rosemount,Gateway-364,true,true,false,true,false,Role-Based,2,0,2025-11-07,88,Unknown,Unknown
192.168.167.81,Gate-8437,1D:56:47:29:19:12,Gateway,Endress+Hauser,Gateway-441,true,true,false,false,true,Role-Based,3,0,2025-11-04,66,v1.2.3,Unknown
192.168.31.202,DEVICE-192-168-31-202,10:58:40:3E:34:1A,Safety_Controller,Endress+Hauser,Safety_Controller-736,false,false,false,true,true,None,3,0,2025-11-04,80,v14.3,Unknown
192.168.38.109,,19:4E:39:35:1F:1D,Analyzer,ABB,Analyzer-457,true,true,false,false,true,Role-Based,1,0,2025-11-04,80,R511.5,Modbus TCP
192.168.190.148,,2B:62:48:3B:26:60,IP_Camera,Unknown,Unknown,false,false,false,false,false,None,10,4,2025-11-06,99,v2.8.3,BACnet
192.168.202.191,DEVICE-192-168-202-191,3E:E:23:3C:1B:3F,Safety_Controller,ABB,Safety_Controller-116,false,false,true,false,true,None,8,1,2025-11-08,63,v16.0,Unknown
192.168.15.25,Smar-6063,60:27:10:60:3D:18,Smart_Transmitter,Yokogawa,Smart_Transmitter-554,false,false,false,true,true,None,6,2,2025-11-05,72,v21.11,BACnet
192.168.178.64,Safe-6916,37:24:3B:28:3E:10,Safety_Controller,ABB,Safety_Controller-178,true,true,false,true,true,Basic,2,1,2025-11-03,92,v20.19,HART-IP
192.168.71.145,DEVICE-192-168-71-145,3F:5B:20:31:19:14,Analyzer,Rosemount,Analyzer-248,true,true,false,false,true,Role-Based,1,0,2025-11-05,86,R511.5,HART-IP
192.168.250.159,DEVICE-192-168-250-159,60:37:28:59:18:14,IP_Camera,Generic,Unknown,true,true,false,false,true,Role-Based,1,0,2025-11-04,65,v2.8.1,HART-IP
192.168.96.40,Prot-4107,25:5C:36:2A:20:18,Protocol_Converter,ABB,Protocol_Converter-125,true,true,false,false,true,Role-Based,0,0,2025-11-05,70,v2.8.3,Modbus TCP
192.168.211.53,,1E:5F:48:C:2F:22,Safety_Controller,ABB,Safety_Controller-175,true,true,false,false,false,Role-Based,1,0,2025-11-06,81,v1.2.3,BACnet
192.168.109.27,DEVICE-192-168-109-27,37:43:2E:58:2F:38,Gateway,Schneider,Gateway-641,false,false,false,false,true,None,3,1,2025-11-10,61,v5.0,BACnet
192.168.136.46,DEVICE-192-168-136-46,54:5F:59:59:D:D,DCS,Honeywell,Model-5116,true,true,true,false,false,Basic,2,0,2025-11-09,77,v4.5.2,EtherNet/IP
192.168.132.129,DEVICE-192-168-132-129,4E:42:49:37:33:42,Switch,Siemens,Switch-651,true,true,false,false,true,Basic,2,0,2025-11-06,65,v4.5.2,Modbus TCP
192.168.115.194,RTU-038,2E:4F:22:19:33:5B,RTU,GE,Model-1098,true,true,false,true,true,Basic,0,0,2025-11-08,77,v3.1.0,Profinet
192.168.71.164,DEVICE-192-168-71-164,3A:11:47:D:5D:5A,Gateway,Yokogawa,Gateway-131,true,true,false,false,true,Role-Based,0,0,2025-11-06,80,v2.8.3,Unknown
192.168.78.156,Prot-5389,28:47:5A:3D:57:61,Protocol_Converter,Siemens,Protocol_Converter-428,true,true,false,false,false,Role-Based,3,0,2025-11-09,84,v21.11,HART-IP
192.168.101.93,VFD-8361,D:5B:3D:42:44:3E,VFD,Schneider,VFD-499,true,true,false,true,false,Basic,2,0,2025-11-07,72,v1.2.3,Modbus TCP
192.168.150.194,IP_C-1329,5D:30:32:4D:2A:63,IP_Camera,Siemens,IP_Camera-682,true,true,false,false,true,Role-Based,2,1,2025-11-10,70,v2.8.3,Unknown
192.168.147.223,VFD-3741,5B:58:4C:40:52:F,VFD,Yokogawa,VFD-457,true,true,false,false,true,Basic,2,0,2025-11-04,76,R511.5,Modbus TCP
192.168.197.55,Gate-8354,18:53:5B:50:E:3D,Gateway,Rosemount,Gateway-658,false,false,false,false,false,None,11,1,2025-11-03,89,v16.0,HART-IP
192.168.220.145,DEV-633,29:28:25:17:50:45,Historian,Siemens,Model-1836,true,true,false,false,false,Role-Based,1,0,2025-11-07,67,v1.2.3,Proprietary
192.168.101.40,HMI-888,53:19:29:3D:63:3D,HMI,Siemens,Model-6172,true,true,true,false,false,Role-Based,2,1,2025-11-03,68,v16.0,Profinet
192.168.46.95,Smar-1385,35:5B:2F:51:46:12,Smart_Transmitter,Generic,Unknown,true,true,false,true,true,Role-Based,2,1,2025-11-09,90,v21.11,Modbus TCP
192.168.221.233,Anal-4649,44:4A:3C:2A:1F:1E,Analyzer,ABB,Analyzer-104,true,false,false,true,false,Basic,3,0,2025-11-03,69,v16.0,Unknown
192.168.234.89,VFD-5755,13:32:11:52:B:1D,VFD,Rosemount,VFD-112,true,true,false,true,true,Role-Based,2,0,2025-11-09,80,v2.8.1,BACnet
192.168.241.143,,27:15:1A:25:42:26,Historian,ABB,Model-2931,true,true,true,true,true,Basic,3,0,2025-11-06,65,Unknown,EtherNet/IP
192.168.82.167,,51:5A:28:3E:3B:D,Gateway,Endress+Hauser,Gateway-711,true,true,false,false,true,Role-Based,2,0,2025-11-06,69,v2.8.1,Unknown
192.168.140.67,DEV-202,35:60:5F:24:11:18,Engineering_Workstation,GE,Model-3339,true,true,false,true,true,Basic,0,0,2025-11-09,83,v2.8.1,EtherNet/IP
192.168.133.177,,D:62:4B:20:1E:58,Smart_Transmitter,Unknown,Unknown,false,false,false,false,true,None,7,4,2025-11-03,76,v4.5.2,Modbus TCP
192.168.37.152,HMI-726,41:21:39:5C:52:3B,HMI,Yokogawa,Model-2223,true,true,false,true,true,Role-Based,1,0,2025-11-07,100,v4.5.2,EtherNet/IP
192.168.23.230,,4A:55:1A:2D:3E:15,IP_Camera,ABB,IP_Camera-428,false,false,false,false,false,None,11,2,2025-11-07,99,R511.5,HART-IP
192.168.67.226,HMI-224,45:49:2A:52:25:1E,HMI,ABB,Model-8739,false,false,false,false,true,None,8,1,2025-11-06,84,v5.0,Proprietary
192.168.206.14,Prot-7225,13:4A:25:F:22:2D,Protocol_Converter,ABB,Protocol_Converter-841,true,true,false,false,true,Role-Based,1,0,2025-11-03,97,v14.3,BACnet
192.168.140.238,DEVICE-192-168-140-238,58:40:4A:5D:4D:52,SCADA,Honeywell,Model-5528,true,true,true,true,false,Role-Based,0,0,2025-11-06,76,v5.0,Proprietary
192.168.246.233,IP_C-2815,54:2A:1D:52:31:4B,IP_Camera,ABB,IP_Camera-306,false,false,false,false,true,None,10,6,2025-11-05,93,v2.8.1,Unknown
192.168.200.91,DEVICE-192-168-200-91,48:18:31:D:62:10,VFD,Rosemount,VFD-260,true,true,false,false,true,Role-Based,2,1,2025-11-08,98,v5.0,BACnet
192.168.66.248,DEVICE-192-168-66-248,33:20:19:41:18:51,Analyzer,Emerson,Analyzer-141,true,true,false,false,true,Role-Based,3,1,2025-11-07,99,Unknown,Unknown
192.168.182.210,Anal-5992,1A:D:5E:54:51:5E,Analyzer,Endress+Hauser,Analyzer-434,false,false,true,false,true,None,8,2,2025-11-08,86,v20.19,Modbus TCP
192.168.120.102,Gate-4961,1E:51:1D:5D:4C:5B,Gateway,Rosemount,Gateway-725,true,true,false,false,true,Basic,3,0,2025-11-04,65,v3.1.0,HART-IP
192.168.206.198,DEVICE-192-168-206-198,3E:3F:16:1D:1A:B,VFD,ABB,VFD-842,true,true,false,true,true,Role-Based,2,1,2025-11-03,93,v2.8.3,Unknown
192.168.111.194,,42:20:43:41:4A:42,Switch,Emerson,Switch-958,false,false,false,true,false,None,10,4,2025-11-08,86,v2.8.3,Unknown
192.168.183.145,,30:45:23:43:36:47,Protocol_Converter,Endress+Hauser,Protocol_Converter-328,true,true,false,true,true,Basic,0,0,2025-11-04,73,Unknown,BACnet
192.168.135.219,,36:30:1D:5E:53:56,Analyzer,ABB,Analyzer-179,false,false,false,false,true,None,6,1,2025-11-08,85,v21.11,HART-IP
192.168.192.245,Prot-4698,1F:4E:62:23:1B:1F,Protocol_Converter,ABB,Protocol_Converter-412,true,true,false,true,true,Basic,0,0,2025-11-06,66,R4.03,Unknown
192.168.83.38,Gate-7398,3A:16:57:5C:1F:30,Gateway,Endress+Hauser,Gateway-222,false,false,false,true,true,None,8,1,2025-11-05,95,v4.5.2,HART-IP
192.168.246.100,,41:12:55:39:54:42,Gateway,ABB,Gateway-778,true,true,false,false,false,Basic,3,0,2025-11-10,92,v2.8.3,Modbus TCP
192.168.14.128,Gate-8478,56:54:2D:57:2D:24,Gateway,Yokogawa,Gateway-961,false,false,false,true,true,None,10,5,2025-11-10,80,R511.5,Modbus TCP
192.168.243.78,Anal-2728,2D:1F:34:13:3F:12,Analyzer,Endress+Hauser,Analyzer-881,true,true,false,false,false,Basic,3,1,2025-11-05,77,v3.1.0,Unknown
192.168.161.166,VFD-5878,55:33:47:2C:62:2E,VFD,Endress+Hauser,VFD-697,true,true,true,false,true,Role-Based,1,0,2025-11-05,75,v14.3,Unknown
192.168.174.57,DEVICE-192-168-174-57,25:55:B:12:32:1D,Protocol_Converter,Emerson,Protocol_Converter-457,true,true,false,false,true,Role-Based,2,1,2025-11-10,89,v14.3,Modbus TCP
192.168.47.249,IP_C-6605,57:46:61:13:33:18,IP_Camera,ABB,IP_Camera-753,true,true,false,true,true,Role-Based,2,0,2025-11-08,74,v2.8.1,BACnet
192.168.60.244,DEV-917,10:4A:5B:5C:A:10,SCADA,GE,Model-9230,true,true,true,true,true,Role-Based,1,0,2025-11-05,70,v1.2.3,Profinet
192.168.56.124,,38:17:59:4D:51:48,Analyzer,Rosemount,Analyzer-718,true,true,false,false,false,Basic,2,1,2025-11-07,91,v14.3,HART-IP
192.168.181.100,DEVICE-192-168-181-100,19:14:56:3C:47:4C,Analyzer,Rosemount,Analyzer-699,true,true,false,true,true,Basic,1,0,2025-11-09,60,R4.03,Modbus TCP
192.168.128.18,Smar-6595,39:2B:33:47:2C:34,Smart_Transmitter,Schneider,Smart_Transmitter-664,false,false,false,true,false,None,10,5,2025-11-08,70,v1.2.3,Unknown
192.168.32.187,Safe-5684,4A:A:19:E:4D:15,Safety_Controller,ABB,Safety_Controller-810,false,false,false,true,true,None,2,0,2025-11-06,72,R511.5,BACnet
192.168.84.129,HMI-989,40:40:16:54:59:16,HMI,Unknown,Unknown,true,true,true,true,true,Role-Based,3,0,2025-11-09,77,Unknown,Profinet
192.168.202.170,DEVICE-192-168-202-170,3D:45:39:61:B:39,VFD,Siemens,VFD-727,false,false,false,true,true,None,12,6,2025-11-04,81,v5.0,Modbus TCP
192.168.189.75,IP_C-5414,22:46:25:2F:49:29,IP_Camera,Siemens,IP_Camera-895,false,false,true,true,true,None,12,7,2025-11-09,72,v5.0,Unknown
192.168.181.211,Swit-3666,3B:55:3D:50:2A:2A,Switch,Siemens,Switch-323,true,true,false,false,true,Role-Based,1,0,2025-11-07,83,v16.0,HART-IP
192.168.239.92,Smar-2559,23:1B:35:3A:21:59,Smart_Transmitter,Generic,Unknown,true,true,false,false,true,Role-Based,1,0,2025-11-04,65,R4.03,Modbus TCP
192.168.93.227,RTU-920,35:1C:35:C:5A:46,RTU,Allen-Bradley,Model-3214,true,true,true,true,true,Basic,1,0,2025-11-03,96,v2.8.3,EtherNet/IP
192.168.117.16,Safe-2103,3C:35:36:3F:37:2D,Safety_Controller,Schneider,Safety_Controller-744,false,false,false,false,true,None,8,4,2025-11-04,77,v1.2.3,BACnet
192.168.113.83,DEVICE-192-168-113-83,26:3E:49:31:26:29,Protocol_Converter,Siemens,Protocol_Converter-349,true,true,false,false,true,Role-Based,0,0,2025-11-03,77,v14.3,Modbus TCP
192.168.199.216,DEVICE-192-168-199-216,59:49:48:39:50:4E,Safety_Controller,Unknown,Unknown,true,true,false,false,false,Role-Based,0,0,2025-11-05,93,v21.11,Modbus TCP
192.168.35.22,Gate-5528,2B:4C:1D:3C:2C:33,Gateway,Generic,Unknown,true,true,false,false,true,Basic,2,1,2025-11-06,65,v21.11,Modbus TCP
192.168.122.42,DEVICE-192-168-122-42,2D:3B:63:17:2F:4D,IP_Camera,Siemens,IP_Camera-895,true,true,false,false,false,Role-Based,1,0,2025-11-04,98,v5.0,HART-IP
192.168.236.35,VFD-3385,24:C:28:55:12:5A,VFD,Endress+Hauser,VFD-136,false,false,false,false,true,None,3,0,2025-11-04,96,v14.3,Unknown
192.168.14.12,Gate-5473,44:1F:33:24:48:37,Gateway,Rosemount,Gateway-618,true,true,false,false,true,Basic,3,0,2025-11-09,66,v2.8.3,BACnet
192.168.197.119,DEVICE-192-168-197-119,10:35:30:55:10:3F,VFD,ABB,VFD-403,true,true,false,false,true,Role-Based,1,0,2025-11-03,64,v20.19,HART-IP
192.168.73.243,DEVICE-192-168-73-243,2A:58:51:56:39:26,VFD,ABB,VFD-927,false,false,true,false,true,None,5,1,2025-11-10,89,v2.8.3,Unknown
192.168.137.28,Safe-5630,2B:45:35:40:3A:57,Safety_Controller,Emerson,Safety_Controller-494,false,false,false,true,true,None,8,3,2025-11-05,63,v21.11,Modbus TCP
192.168.238.44,,62:29:A:2C:3E:2F,VFD,Generic,Unknown,false,false,false,false,false,None,12,2,2025-11-04,72,v1.2.3,BACnet
192.168.33.43,Smar-1397,19:38:30:3D:34:52,Smart_Transmitter,Rosemount,Smart_Transmitter-526,true,true,false,true,true,Basic,2,0,2025-11-03,92,v20.19,HART-IP
192.168.165.206,DEVICE-192-168-165-206,12:27:B:46:26:51,Engineering_Workstation,Allen-Bradley,Model-8014,true,true,false,true,true,Basic,1,0,2025-11-08,81,v2.8.1,Profinet
192.168.50.125,,12:43:4E:57:27:47,Gateway,Generic,Unknown,false,false,false,false,false,None,12,6,2025-11-03,71,v16.0,BACnet
192.168.28.240,DEVICE-192-168-28-240,4B:32:30:2C:43:5C,Switch,Schneider,Switch-299,true,true,false,false,true,Basic,0,0,2025-11-09,81,R511.5,Unknown
192.168.216.239,DEVICE-192-168-216-239,4E:13:57:2B:5D:1F,Switch,Schneider,Switch-909,false,false,false,false,true,None,11,0,2025-11-05,85,v3.1.0,BACnet
192.168.199.123,DEVICE-192-168-199-123,22:58:4E:1D:35:20,Gateway,Unknown,Unknown,true,true,false,false,true,Role-Based,3,0,2025-11-10,75,v1.2.3,HART-IP
192.168.246.233,Prot-2053,5C:F:3C:A:4F:59,Protocol_Converter,Endress+Hauser,Protocol_Converter-555,true,true,false,true,false,Basic,2,0,2025-11-10,92,Unknown,HART-IP
192.168.140.215,Smar-3365,5B:5E:60:11:5C:36,Smart_Transmitter,Generic,Unknown,true,true,false,false,true,Role-Based,0,0,2025-11-10,63,v16.0,HART-IP
192.168.44.244,RTU-254,1E:48:15:5A:1D:3B,RTU,Siemens,Model-1169,true,true,false,true,true,Role-Based,3,0,2025-11-04,61,v2.8.1,Profinet
192.168.220.51,HMI-932,20:3E:56:2F:D:44,HMI,Yokogawa,Model-8046,true,true,true,true,true,Role-Based,2,1,2025-11-03,82,v16.0,Modbus TCP
192.168.146.56,IP_C-4697,18:3D:53:52:32:37,IP_Camera,Yokogawa,IP_Camera-611,true,true,false,false,true,Role-Based,2,0,2025-11-09,85,Unknown,BACnet
192.168.189.196,Safe-2961,24:27:61:31:2D:61,Safety_Controller,Siemens,Safety_Controller-849,true,true,false,false,true,Role-Based,3,0,2025-11-06,86,R4.03,Unknown
192.168.60.62,DEVICE-192-168-60-62,43:35:51:18:1E:5C,Protocol_Converter,Endress+Hauser,Protocol_Converter-497,false,false,false,false,true,None,9,4,2025-11-07,75,v2.8.3,Modbus TCP
192.168.118.234,VFD-5646,42:4F:32:14:F:53,VFD,Emerson,VFD-983,false,false,true,false,true,None,9,5,2025-11-07,76,v1.2.3,HART-IP
192.168.28.104,DEVICE-192-168-28-104,40:62:3C:60:51:60,PLC,Allen-Bradley,Model-5996,true,true,false,true,false,Role-Based,0,0,2025-11-03,68,v3.1.0,Proprietary
192.168.61.110,,4E:46:21:1A:21:2D,VFD,ABB,VFD-486,true,true,false,true,false,Role-Based,1,0,2025-11-06,80,v3.1.0,HART-IP
192.168.240.171,DEVICE-192-168-240-171,28:2D:62:55:5B:48,Protocol_Converter,ABB,Protocol_Converter-785,true,true,false,true,true,Basic,2,0,2025-11-05,91,v4.5.2,Modbus TCP
192.168.68.132,DEVICE-192-168-68-132,56:20:4B:61:30:27,IP_Camera,Yokogawa,IP_Camera-879,true,true,false,false,true,Role-Based,1,0,2025-11-05,99,v2.8.1,HART-IP
192.168.96.68,,5D:47:44:34:4F:1B,Switch,Yokogawa,Switch-821,false,false,false,false,true,None,11,3,2025-11-09,96,v1.2.3,BACnet
192.168.139.13,,60:5B:1F:46:23:2E,DCS,ABB,Model-9757,true,true,false,true,false,Basic,0,0,2025-11-07,62,v14.3,EtherNet/IP
